one,two,three,four,five,six,seven,eight,nine,ten,eleven,twelve,thirteen,fifteen,sixteen,seventeen,eighteen,nineteen,twenty,Class,Stability,Cluster2,Cluster3
0.140603738,0.908748125,-0.368749146,-0.007116451,-0.278294012,-0.076791759,1.659108943,-0.639970935,0.354972446,1.565868093,-0.464042856,0.64272088,2.185759684,-0.58251302,-0.821910591,0.432100495,1.908148935,-0.249610318,-2.270116248,0,0.9,2,3
1.064599693,-0.950082368,0.131589621,0.065757568,-0.714531441,1.000126224,0.771588134,0.80097284,0.312611526,-0.866208312,0.355940305,-0.070902423,0.484600357,-0.918605018,-1.789758729,-0.471395771,-2.210237144,0.13360717,0.69594571,0,1,2,3
0.285219426,1.674089902,0.097171781,1.250428009,-0.184199006,-1.283985699,0.98630696,-1.497671106,-1.66335855,-0.433317166,-1.401395256,1.403768269,1.627521827,-0.516241695,1.719010643,1.171118181,-0.330086617,0.653449776,-2.084625208,1,0.8,2,3
-0.315443879,0.656136131,-0.267556724,-0.746026841,1.184643351,-1.433310432,-1.045164431,1.240667538,-0.30564699,0.92195928,-0.296048349,0.737830089,-3.017693942,-1.216317558,0.146691882,0.398627449,-1.067194625,0.576286772,-0.605794748,0,0.8,2,3
2.295921905,0.792805606,-0.808317347,0.701447358,0.444320355,0.034808246,-1.520110664,-0.381819485,-0.979072715,1.099184564,0.94044556,1.510371818,1.573753116,0.120978351,0.652087074,0.388911477,1.555442592,1.367957045,0.516367017,0,0.4,1,1
-1.076293361,-0.230070435,0.149357318,0.882975853,-0.676760685,-0.401537867,-0.409309592,0.086358925,0.678239035,-0.08672609,-0.119449277,-0.134104038,0.836919583,1.973098734,0.017371365,-0.771737916,0.139455322,-0.615786897,-0.416461268,1,0.75,2,2
2.835165189,0.050949934,-1.461303406,-1.334692874,-1.984820483,1.01381156,-0.271792368,-0.077242332,0.307593423,1.644974603,-0.508088645,-1.196742208,0.504626488,-1.833812578,1.085876749,0.26807657,0.20984924,0.202997605,1.42397449,0,0.15,1,1
-1.071428246,0.038623462,0.484892503,0.065989812,1.711290338,0.240777743,-0.26814036,-0.16350389,-0.512799774,0.695965224,0.611921677,1.087509762,0.049007249,-0.516405876,0.489687426,1.925209819,0.490019085,-0.316086386,0.484395018,1,0.35,1,1
0.600864331,-0.045878038,-0.315675991,0.66516349,0.626237697,0.091136077,1.08066639,0.527390799,0.61000391,-1.107372858,0.165321818,0.155938842,1.019921395,0.68466432,1.179521851,0.338994879,-0.185230759,-1.75035061,-0.529998254,1,1,2,3
0.493725623,0.776955153,-0.252307385,1.361221386,-1.164792769,-0.229462125,1.36200164,0.882718407,0.13232855,0.026878475,1.938992587,-0.209738751,-0.84419986,-0.443870335,2.468987257,-1.403277715,-0.032929559,1.125281307,-0.235672427,1,0.5,1,2
-1.846556013,0.126619729,-0.941216014,0.941085935,-0.833645422,-1.96245883,0.878556014,-2.735658802,-1.484237518,1.396069222,1.235289237,-0.961609636,0.299184026,0.776331633,-2.555687945,-1.764290335,-1.295025227,-0.60708254,-0.350897794,0,1,2,3
0.620049658,-0.077607776,0.088406063,-0.63219531,0.612445415,0.183246199,-1.375563607,-0.137574651,0.394792034,-0.329079108,-2.066659074,-0.973897879,0.681067273,1.061932149,3.038153447,0.266345497,0.825168788,0.188330894,-2.71406774,0,0.15,1,1
-0.138079096,0.199054017,0.039555019,-0.04668863,-1.404730984,-0.39319704,1.010407119,0.770147229,-1.534641702,-0.944132717,1.673271584,-1.208343247,-0.488050514,2.059352787,1.260439139,-1.024134012,-0.892671333,1.552626408,-1.185318501,0,0.55,1,2
1.331291552,0.392447741,-2.10943919,0.403960008,-0.883261797,1.411246871,-2.413011922,-0.205535937,-1.486813216,-1.198675425,0.543583557,-1.500490872,0.272230547,0.91006136,0.762292252,-0.793037458,1.063127372,-0.288844846,1.220197488,1,0.3,1,1
-1.526583469,-0.404742025,0.197169209,-0.414138957,1.520695967,-0.604907541,-0.310321219,0.053029076,-1.372212575,-1.60065242,-1.555410064,-0.369355473,-1.238487127,-1.211352752,1.341515569,1.541087608,0.532575443,-1.938077999,-0.135113852,1,0.3,1,1
-2.159742686,-1.349163778,-0.538624327,-0.013248734,-0.553353073,0.020834649,-1.723026334,-0.384443108,-0.231454108,0.131339083,-1.744312117,2.042588198,-1.059181289,1.7794659,0.894324427,-1.766856659,0.178955927,-1.755330914,0.787777175,1,0.5,1,2
0.319294825,1.42459852,-0.114313308,-0.155922197,1.435263295,0.811424391,-0.342317126,0.465194508,-1.178710633,2.148559141,-0.026240992,0.021566656,1.499800032,0.059621662,0.030102478,-0.379166063,-1.671501038,-1.816313072,-0.958378281,0,0.4,1,1
-0.957268374,1.000132844,-0.822014783,-0.365283466,0.208839835,-0.209885977,2.486616226,-1.643384366,0.054428945,0.391435972,-0.050186338,-0.379140144,-1.236082174,-0.35913631,1.850259041,-0.148478319,2.302148948,0.001885046,0.25204854,1,0.25,1,1
-0.07568094,0.639602105,3.174571933,0.05527785,0.089748022,-0.875685794,-0.477969924,1.199359115,0.895990074,1.376595937,-0.609670805,-0.087807214,1.417037342,0.501922744,0.944122315,-1.623477524,2.018631066,0.262771375,-0.405701609,1,0.7,2,2
-0.760269907,-1.106355075,-0.659437689,-1.554269073,0.540663771,-1.654062218,-0.361787907,0.334211464,-0.711662423,-1.360724988,-0.620748807,0.684904078,-1.045081123,2.275763121,1.355446153,0.763885645,2.101053885,-0.12524215,1.400803945,0,0.2,1,1
0.894910822,0.145718529,1.573677159,-0.800784061,1.064634513,-0.288716994,1.532359556,-0.352046768,0.865848228,1.53261353,-0.878898082,-0.994289911,2.644975098,-0.393305192,-2.828324654,0.399500119,0.627979557,-0.267943612,0.794986236,0,1,2,3
-0.592076399,-0.597651584,0.854610491,-0.597172946,0.49999982,-1.695736281,-1.563759002,-1.297622319,-0.102512556,-0.201229472,-0.273895877,-1.526554005,1.048082386,-1.197312479,-0.935633794,1.124633866,-0.995475558,-0.113295162,0.020235488,0,1,2,3
-0.568864165,0.050224287,1.146104647,-0.547485967,-0.586580741,1.07139353,0.490283712,1.178894816,0.776249378,0.30099805,0.530002859,-0.977277214,0.947089103,-1.090694989,2.316972854,0.07796131,1.332346152,0.358718384,-0.688507084,1,1,2,3
-0.463433528,0.455297353,0.135106056,-0.002531429,0.129360712,-1.403832791,0.851816578,-0.097674543,-0.701482446,-0.789260005,-0.823620245,1.575742683,-0.738311241,-0.146998406,2.269760468,-1.332416064,1.048305123,-1.317887187,-0.730313405,1,1,2,3
1.259606178,-0.724015082,-0.433789711,-1.528777538,-1.243551167,-0.672300532,-1.946600764,1.347721639,-0.281619348,0.825684813,-1.064983617,1.966919088,0.676004137,-0.253002333,0.75136175,0.35750616,-0.07418444,-1.719543129,-1.161655091,1,0.65,2,2
0.852771709,0.388601917,0.5389397,1.642350266,-0.730022382,-0.785791398,1.175760281,0.049795377,0.056646339,-0.513305165,-0.847153154,0.239554437,0.227709303,1.00962271,-1.737726915,-0.769464567,0.522279468,0.253393198,-0.375220136,1,0,1,1
-0.492718928,-2.638306047,0.665184613,0.546662437,-0.36116389,-0.222952764,0.707655632,-1.027365206,-0.727137452,-0.06206036,-0.674523761,-0.788181053,1.515634696,1.07607096,-0.120079692,1.341648692,1.624052452,0.893652617,-1.363473968,1,0.35,1,1
0.078135402,0.885178714,-0.037606102,-0.365597116,0.604627208,-0.148045802,1.438855316,-0.146008528,0.928542486,0.916235726,-0.722911558,-0.881079659,-1.915593023,0.947318101,-2.309495512,-1.06370212,1.397629872,1.268172257,-1.133490145,1,0.1,1,1
1.43675139,-0.691500785,-0.936329648,0.462742443,1.012673087,0.014682795,0.64091621,-1.05091364,0.377621756,0.78331822,1.639658604,-0.162595213,-2.09795122,-0.290295405,0.429000909,-0.830347645,-0.675477387,0.002879589,-0.089512286,0,0.75,2,2
-0.46813234,-1.193025153,-0.632448692,-0.129788144,-1.435871736,0.796529323,0.418920375,-1.053903584,0.155263412,-0.720472827,0.210357209,0.897846161,1.735915379,-0.669712414,-0.659737967,1.940500385,-0.575931288,1.163355824,0.409511115,1,0.15,1,1
-1.441922223,-0.310350544,-0.467570989,0.531642377,-1.023326424,1.199641522,2.215481171,1.194476145,-0.870609461,-0.971413791,-0.976312,-0.070037043,-0.296197479,1.627713013,-0.333020607,1.572196375,-0.884647494,-1.562607272,-0.376369993,0,0.65,2,2
1.048235821,-0.531039291,-2.243213367,-0.191347465,-0.770624878,-1.748802473,-1.105968056,-0.370126105,-0.017741717,0.493945911,-1.231397252,0.614553284,0.623251225,-0.663599834,0.293670862,-0.676292014,1.394507739,0.655350218,-1.857950294,1,0.4,1,1
0.238618102,-0.392663575,-0.93389183,-1.403578274,1.358916849,1.633553005,0.411886546,-1.437555225,0.237382053,0.105715903,-0.044421251,0.484976427,1.460955911,0.486978278,1.003937621,-0.756394135,-0.278940753,0.816324837,0.947562413,1,0.9,2,3
0.458273372,-1.704317033,0.767900488,1.329825618,-0.303436483,-1.348752885,0.800919928,-0.472504999,0.897452231,-0.911343373,-0.082023722,-1.149096431,1.144189545,-0.783330922,-0.353081983,0.138782898,1.401095197,-0.989702643,1.253591922,0,0.4,1,1
-0.25308163,0.52726585,1.042653303,-0.169498721,0.033409764,0.293807592,0.539388047,-1.2079325,0.121243238,0.237508281,0.009506771,0.301279562,1.801479684,0.022883431,1.029172671,0.25999106,-0.517908978,0.769005356,0.930176993,1,0.85,2,3
0.781083638,0.875920825,-0.43672293,3.498835757,0.097749406,0.879930704,1.014417611,-0.034463353,0.712080555,0.082202113,0.928355191,0.834202182,-0.275394783,0.651227294,0.212137248,-0.659463264,-0.798769355,-0.08965877,-1.212590362,0,0.65,2,2
0.037130999,-2.027345474,-0.820759803,-0.817750083,1.393962472,-0.335349138,0.860964831,1.001012417,-0.80955791,0.874186962,1.131108796,-0.613455165,1.002514892,1.548146384,-1.770127995,1.836297349,-0.330062892,0.787355271,-0.812887972,0,1,2,3
0.403770555,1.443565421,0.322667736,1.474552674,0.848605516,0.802603468,1.730825891,-0.307755342,0.533896121,0.28033701,0.294581594,-0.735151766,-2.220134982,1.141232105,1.416945206,0.76339366,1.42622666,0.63268672,-1.472690402,1,0.35,1,1
1.233662633,0.864629238,-1.328627622,-0.153912164,-0.903547683,-1.433663129,-0.06541732,0.520844596,0.01012119,2.080014324,-1.485760134,1.298523714,0.626576206,-1.042119946,0.932496639,-0.869771483,-0.035741956,-1.185580709,-0.873110938,1,0.55,1,2
1.749533039,-1.971954379,-0.697477354,2.171236578,0.03699098,1.214780071,0.683376486,1.08021968,-0.666108104,1.301646631,-1.044725804,-0.210193299,0.523874598,-0.901988343,-1.915022013,2.189592698,1.550060175,-1.22099664,-0.6545067,0,0.95,2,3
0.828673806,0.057655801,1.846584498,-0.960009292,0.49153406,-1.403409516,0.406921622,0.316619079,1.443409241,0.089090886,0.525180546,-0.561023585,1.466187166,-1.861795843,-1.125661816,0.6954194,0.611361184,1.012867833,1.56373893,0,0.95,2,3
-0.061421054,-1.50127478,0.917928275,1.359617709,-0.982055815,-0.769043682,-0.587744459,-0.184027826,1.438997652,1.152486847,2.140552979,-1.461121664,1.677277986,-0.389950564,1.706915268,1.865959307,-0.924373182,-0.020170219,-1.727281955,1,0.85,2,3
-0.481960834,-0.847591157,0.001605901,1.795251968,0.990994186,0.514231885,0.876882579,-0.331451192,2.882663337,2.404340917,-0.109555887,-0.803731431,-1.006499261,-0.100393666,0.719561611,-2.4247623,-0.221021929,0.002982375,1.478269374,0,0.5,1,2
-0.808661717,-0.457940281,-1.45414917,-0.272823895,0.219037527,-0.292195146,-0.183572087,0.742307459,1.215455702,-0.439951397,1.087382876,0.044246999,1.284287262,0.273593474,-0.75552431,1.16749661,0.277706348,0.896884988,0.569603397,1,0.1,1,1
-0.513280401,-0.765460079,-2.041951604,0.543002227,0.290649386,-0.038427922,-0.887879891,-0.463166773,1.89352068,1.437202572,-0.359822796,1.072926259,1.447497955,-1.088230953,-0.392527731,-1.099193939,-1.799543267,0.135451211,-0.60307251,0,0.35,1,1
-1.249638232,0.605154097,0.121921411,-0.078596974,0.802838131,1.356403098,-0.700112558,-0.118732627,1.572250952,0.578098768,-0.501910531,-1.751148182,-0.008878632,0.201678899,1.271442621,-1.362689087,-0.189441185,0.448341261,-0.065317443,0,0.6,2,2
-0.099571716,-0.656941052,0.345995844,-0.23063102,-1.056797609,-0.919858916,-0.202155703,0.404141248,0.01161122,2.267008454,-0.047929144,-0.550949456,-1.04119786,0.628963462,0.942393446,0.899793108,-0.036220202,1.496632383,-1.057323282,1,0.4,1,1
-1.250175142,-2.457536371,-1.314576416,1.524886745,0.572994492,1.069225961,2.548037287,-0.583139155,1.268171169,0.373804757,-1.0976656,-2.019283157,1.40421654,-0.504675104,-0.129691305,-0.571916242,0.658170825,-0.316087327,0.588525235,0,0.4,1,1
0.721580279,-0.468573272,-1.456554423,0.121697573,-0.336573547,0.22874459,-0.268858509,1.356988735,-0.444995428,-0.396706901,-0.430753195,-1.545195638,0.890802383,-2.840095616,1.518542133,0.975715813,0.330209747,0.553791697,-1.409318403,1,0.7,2,2
-0.581425692,-0.689061825,1.507551406,0.931532956,0.378647382,-0.241334578,0.343900218,-1.965403421,-1.07524555,-0.384901228,0.241971657,-1.811258255,-0.210482356,0.283603952,0.144702774,-0.072201221,1.365419279,-0.389034106,0.681534598,1,0.25,1,1
0.890230502,-0.562129788,-1.042302209,0.917421641,0.87496883,-0.75203007,-1.251493754,0.830495648,0.266103342,0.744402647,1.606209076,-0.052549631,0.833850365,0.863300937,1.276410815,0.988438694,-0.068510743,1.034698462,-0.244715958,1,0.55,1,2
2.250965663,-0.278654341,-0.611840888,-0.758588062,-0.851962963,-1.48686378,1.049805296,-1.00593786,0.234459246,1.113153813,-0.865414225,-0.524404128,0.979203512,-1.747872216,0.670125917,-0.508299894,1.178177501,-1.914804784,-0.049954291,1,0.85,2,3
1.341266396,-0.217561488,-0.223981002,0.271179931,0.248100986,-0.600473571,-0.634282215,-0.561124314,0.509109731,-0.574663397,-2.080889355,-2.71563566,-1.342057799,1.093480451,0.613324596,-1.002475754,0.060434678,0.058466638,-0.315545076,1,0.55,1,2
0.630847758,0.241969701,-1.254226097,0.053836719,0.148071996,0.522528097,0.769932298,-0.241189361,-0.892874619,-0.572609843,-0.644275246,-1.08451008,1.611149275,0.691212293,0.733915227,-1.219475928,0.778550766,0.096852018,-0.165395845,1,0.95,2,3
0.029574002,0.34468759,-0.859301019,1.37287959,0.751314365,-1.075463062,-0.960536157,-1.448561595,0.363015649,-1.039913859,1.437285695,0.42653008,-0.489098967,-1.83237635,1.936948276,-1.04691482,-0.012734396,0.824448035,1.132589711,1,0.15,1,1
-0.349036209,0.391437103,-0.021882409,-1.421466454,-0.601079159,1.738373836,0.294963747,-1.223389547,-0.095718686,0.904162168,-0.872183978,-1.599844101,0.820156859,0.532804562,-0.390744776,-1.10678438,-0.003854519,-1.796125113,-0.226405451,1,0.6,2,2
0.945174017,-2.001280186,-0.576407578,1.147471454,-1.917424332,0.492815901,-0.847629603,-0.090855135,-2.185257197,-0.423895912,-0.560627117,-0.157020655,-3.564447995,2.036930798,0.03348002,-1.819106372,-0.184040607,-0.732572671,-0.920542475,0,0.7,2,2
1.185603739,-0.103009651,1.335133948,-0.236159107,0.352384527,0.30115824,0.620689651,1.787726401,0.123249425,-1.052302208,-0.347920202,0.117492805,-1.069452848,0.091836617,2.729557107,-0.528560915,-0.792578355,0.535254332,-0.612290009,0,0.1,1,1
-1.747196803,-0.6066763,-1.385594788,1.729797001,-0.64970029,1.049210982,-0.43831827,-0.633311431,1.281272756,-0.039190954,0.432925256,0.581433864,0.755040141,0.800247409,1.493037262,0.16687479,0.067322114,1.692374474,-0.36624561,1,0.8,2,3
0.825682042,0.494165762,-1.898286464,-1.051615806,0.784031295,-1.008696089,1.257160325,-0.870456357,-0.617290516,0.7476109,-0.51826907,-0.334180133,-1.416248204,2.146145813,2.158467363,1.452200071,-1.266368011,-0.642280691,-0.695049564,1,0.75,2,2
0.269348969,0.171885781,-0.368087731,0.881193519,-0.276327284,0.293598485,-0.719967597,1.507779475,-0.363040439,0.125508027,0.564559979,0.073615026,-1.237503616,-0.636224415,0.199079082,-1.448297922,-0.621984281,-0.383389545,2.631138882,0,0.9,2,3
1.110844448,0.759353791,2.271242925,-0.375141331,0.70619759,1.481229632,-0.040671045,-0.256624418,-1.003938202,0.528154702,-0.635464357,-0.081976209,-1.417719459,-2.881130614,1.051336036,-1.329994906,-0.644979824,1.182888971,0.988817651,0,0.8,2,3
-0.548072899,-1.454769601,0.083358388,-0.026616102,-0.07286571,-0.799517287,-0.611563118,-0.540487905,0.184466061,1.250191246,-0.086134282,1.717977973,-1.795750034,1.820034999,1.325855214,0.964449128,-0.99843736,0.184079359,-1.406247387,0,0.5,1,2
1.298628596,-0.636052713,-1.118212432,-0.04306618,-1.711383882,-1.146935377,-0.766897969,0.799513072,-0.679814885,-0.514071848,-0.313180801,-1.321295835,-0.813669544,0.124605589,0.44134769,-0.260720457,0.432610788,-1.743495763,-0.575452351,0,0.7,2,2
0.220361488,0.957134937,2.32314799,-0.225003845,-0.206275183,-2.390441681,1.166825655,-1.496311581,0.213343689,1.622653619,-0.014975774,-1.051395598,0.351447626,0.504604527,-0.515900928,-0.930704183,-1.05546079,1.445343825,1.468362201,0,0.7,2,2
0.200252042,-0.284055646,1.474654152,-0.162485174,0.58170248,0.649391327,-0.577041748,0.126264073,-1.392107459,-1.08680026,0.190375488,-0.810076638,1.22697751,0.064961927,2.343091958,0.763701565,1.128229654,0.954816837,0.492013726,1,0.95,2,3
0.060009303,0.474719912,-0.416016345,-0.932941506,-0.348650938,0.731711364,0.482345716,-1.254703402,-0.573511908,0.951239558,0.218051457,-0.12896399,0.21964938,-1.667270988,0.960489215,-0.425666623,-0.293267581,0.967645635,0.616960034,1,0.2,1,1
-1.555004943,1.146459621,0.405780241,0.161606621,0.405765658,-0.014406606,-1.053661045,-1.447522751,0.981274322,-1.212506966,1.905923368,0.268358318,-0.174844229,-0.394482181,0.328560638,-0.293831505,0.354989576,-0.119798573,-0.289554302,1,0.4,1,1
0.012209365,-0.755391924,0.330031934,1.329020864,1.312896293,0.320624286,-0.211660956,-1.00152739,0.613044907,0.029843231,0.793511234,-0.163395857,0.675027896,-0.013292778,1.881341214,0.763706742,0.480355973,-1.590364543,-0.295226922,1,0.8,2,3
-1.321471054,-0.418235208,-0.336328411,1.449897771,0.495618162,0.587917162,1.455348402,1.036826877,-0.076343912,1.332490163,-1.249011509,0.165488644,-2.294668732,0.548200622,0.465161259,-1.290957367,1.380487055,1.335267468,0.593268951,0,0.6,2,2
1.416570266,-2.739641559,0.454670619,-0.69502747,-0.321924179,0.352181156,1.133169823,0.241556624,-1.620778639,0.035982707,-0.590595583,-0.234576322,-0.10303899,-1.234908009,0.138649824,-0.368183514,-0.336099182,-0.160414356,-0.97780021,0,0.55,1,2
1.087520769,0.859477779,-1.491176899,1.123561402,0.320966218,0.333782005,0.539286713,-0.223457702,1.291708442,-1.009585337,-0.070827905,-0.461231031,0.25864258,0.463499281,1.320610688,0.097089564,0.177397385,-0.581890534,-1.219436731,1,0.55,1,2
0.416036629,-1.978027461,-0.695148147,0.512160038,1.570829283,0.477244733,0.340049203,0.541502893,0.616681207,-0.055134773,-0.033629849,-0.753725206,1.324466364,-1.601811599,0.813659016,-0.820007546,-0.947987888,-1.962692485,0.555929986,1,0.95,2,3
0.168133486,0.707404372,0.292588072,-0.103079399,-1.431203069,-1.388564955,-0.804069795,-0.677424305,0.02323941,-1.405337912,-0.035173413,0.2004587,-0.764123737,-0.605887852,3.022182698,-0.457715563,-0.733425723,0.161776386,1.835432851,1,0.7,2,2
0.78739903,-0.414944998,-1.097190959,0.280032682,0.783355292,-2.026485222,2.185618862,0.602270224,0.887027039,-0.412893272,0.785867582,-1.228475755,-2.005614683,1.321112153,2.268433031,0.289657387,-0.314817188,-0.854693352,-0.808877697,1,0.7,2,2
-0.169454649,-2.969509459,0.027455374,1.617762495,-0.550187753,-1.307906522,1.12543027,-0.369437899,-0.260829851,-0.77316139,-1.902497914,0.421843613,-0.427248133,0.139256742,-0.727519783,1.874399483,0.453677452,-0.271585698,0.629864118,0,0.65,2,2
0.286799277,-0.400905718,-0.324551345,0.158296615,-0.202089255,0.760093297,-0.275392826,0.442143936,-0.02058078,0.844805238,0.638437208,-0.998885401,-2.488671899,-0.624447374,-0.421202566,1.156031924,-0.174334549,1.042449432,0.066812274,0,0.95,2,3
0.356352257,-1.786648502,0.676576688,-0.922618659,0.488136806,0.980539536,-0.668562833,1.661644786,-0.344451967,0.653204023,-1.05696785,-1.410610897,0.374766876,-0.105774254,0.608587385,-1.164860482,-0.885962923,-0.616261439,-0.238956743,0,0.05,1,1
0.061783705,-0.743808464,-0.114354838,-0.654254461,0.385224519,0.952416232,0.515884453,-1.813235426,1.539258651,-0.066646627,0.614875755,-2.425871529,1.067889702,-0.45557094,0.221219027,0.305439623,0.031733879,-1.397227551,0.878912708,1,0.85,2,3
0.615575658,1.625569313,0.251659159,0.415481456,-0.549325952,-0.801433779,2.098620614,-1.851015463,-1.542454133,-0.397078799,0.072257212,0.336122837,1.095170174,0.79575355,-0.078858162,0.106359336,1.101125728,-0.89231072,-0.544458351,1,0.15,1,1
-0.19762503,0.2367227,0.016552559,0.329203083,2.015498612,2.371621739,0.34181997,-0.457147702,-0.299414836,-0.258751608,0.03602511,-0.53931074,0.335157493,0.190737453,2.27132294,-0.253916766,-0.122034405,2.07820722,-0.236405693,1,0.85,2,3
-0.666168464,0.627418559,1.560028655,0.848301396,1.797816222,-0.190349677,-1.13540095,-0.632496561,-1.701985094,0.33919754,0.942180122,-0.543827937,1.675423747,0.117477143,1.071456431,-2.250621832,0.146078262,-0.054825828,1.045874335,1,0.7,2,2
0.060952127,0.561208369,-0.64132186,1.05031681,-0.23537972,-0.058553104,1.301476652,-0.779900125,1.575791977,2.528333843,-1.541021246,-2.087630688,-2.493724996,0.179233938,2.587802086,-1.268257673,1.357586515,-0.611622192,1.053350264,1,0.9,2,3
0.426097694,-1.386179765,0.657205493,3.022256823,1.000087593,2.511777688,-0.52944274,0.702683566,-0.183764182,-0.888442553,2.280943042,-0.263534939,-1.117975938,-0.554502474,-0.466090767,-1.35160257,-0.092798193,1.041921907,-1.11243519,1,0.3,1,1
-1.056069218,0.607814778,0.320556243,-0.232040372,0.244525773,0.272395784,1.254946904,-0.078887685,-1.234397401,-0.085890614,-0.623840005,0.569426054,1.426585262,0.789244388,-0.661939697,-0.778444006,0.15562845,0.006167781,0.513727571,0,0.75,2,2
-1.033819221,0.347098332,-1.766215275,-0.220715808,0.292671435,-0.750538244,-1.019923702,0.790847531,0.55759621,0.040308053,0.688862057,-0.006568392,-1.349261796,-1.240731678,1.100591319,-0.104674971,0.695588556,0.550845729,-0.101469188,0,0.75,2,2
1.177907672,0.994833002,0.03661203,2.777186303,2.42135091,0.66579222,0.548538033,0.950523109,0.025439718,0.158649219,-1.363647582,-1.916574109,-0.876351362,1.119173073,-2.351360839,0.185606063,-0.156238976,0.948285395,0.320186772,0,0.95,2,3
-1.600919445,1.465367382,0.094586686,-1.201341104,0.912388716,-1.816887939,0.928021243,-0.932828877,0.70107943,-0.326090631,-0.669525709,-0.235271105,0.086932904,0.181538118,0.275578057,0.60546406,1.555826795,0.058231098,0.807827591,0,0.8,2,3
0.073139135,0.496268153,-0.303295486,-1.683102392,0.098275877,-0.934981785,-1.613284775,-0.877965446,-0.963490625,-0.203346366,-1.378690573,-0.284246529,0.427505564,0.894017798,-0.643449318,0.960490365,-1.211178988,-0.20028503,-0.322817349,0,0.8,2,3
-0.200454781,-2.166310444,-0.498496769,-0.657737645,-0.571485211,0.40484829,-0.928894701,-1.495541514,0.610974091,-0.190024437,-1.192720562,-1.047433007,1.167820918,1.378959488,-0.148019719,-0.333223182,-1.259785391,0.479819628,-1.099152807,1,0.4,1,1
0.824712544,1.83085366,0.779425632,-0.16073067,0.73673839,1.68149567,-0.546867465,0.855448228,-1.294137286,0.003143992,0.878070149,-0.22368143,-1.373397841,-2.087154306,1.181455519,-1.783968904,-0.628935367,0.450526466,-0.001119009,1,0.35,1,1
1.461138389,-1.107611456,1.112803174,-0.799744453,-1.674746647,0.104682405,-0.613786238,-0.007214622,2.250792835,0.049362155,1.67285035,-0.869926993,-0.016092454,-0.037159867,-0.112648832,-0.664429437,-0.421977004,1.067002444,0.194240844,0,0.8,2,3
-0.986339368,-0.588551666,-0.184939377,-0.356089408,0.294779356,1.244189941,0.119697378,1.84457682,-1.183414809,-0.347539101,-1.431127263,-0.329705093,1.81894675,0.642468695,0.651434596,1.599379017,1.055295753,0.992889848,1.210573231,1,0.75,2,2
0.634253164,0.064567158,0.134909815,1.426682032,0.879104454,-1.193666738,0.108467834,0.025247779,1.290336654,-0.47462512,1.669003777,0.608993442,0.063718047,-0.983315055,1.575515156,-0.564199693,0.224216607,0.214350319,0.823241598,0,0.35,1,1
-0.067665577,0.556596482,-0.510121422,0.241517633,0.221166904,0.014361309,1.137366144,-1.858639851,-0.497956698,0.673248902,-0.293339554,0.807716701,0.457254672,0.178881442,-0.218196719,0.130853175,1.247823224,-1.146950156,0.429909892,0,0.7,2,2
1.567372469,1.135028817,-1.254673618,-0.397955741,1.182794387,0.587574589,0.381606976,0.568397378,1.927397807,-0.327245346,0.653854455,-0.357424974,0.928659773,-0.383645538,-1.355865581,0.166409177,0.233892977,0.153769994,1.075751477,1,0,1,1
1.000345786,0.339295822,-0.298570702,0.865294205,1.233406669,-0.325391451,-0.936296743,1.890615159,2.904652249,0.705614543,-0.574346179,1.15444806,1.405946695,-0.591246981,-2.382106635,-1.568521505,-0.930545198,0.130834294,0.172735853,0,1,2,3
0.286877998,-0.401599416,-1.278004297,-0.514980561,-1.502595846,-0.564955111,-1.406810154,-1.164026007,-0.574976903,-0.024796654,2.218722434,-0.158495655,-0.077271353,-0.094656457,1.884788859,0.104739693,0.414331765,0.874166414,-0.411777358,1,0.4,1,1
1.015447217,0.922151691,0.568844986,0.344578166,0.834040847,0.886464098,2.026764857,-0.234396782,-0.07777848,0.188033953,0.940215098,0.488526546,2.510036376,1.570550131,1.303372631,0.14684425,0.596960517,0.340177275,-0.870765128,1,0.15,1,1
1.89259349,0.123089043,1.669787811,1.402679403,-0.492286811,0.835032268,0.086755352,-0.599435638,-0.553877507,0.71707981,-1.398997205,-0.473825422,1.06573912,1.266849091,1.400359223,0.084988443,-0.497213051,-0.028509379,1.198875087,1,0.95,2,3
-1.771860096,0.526839914,0.272710566,-0.150484858,-0.683009156,0.021930383,-1.308629927,0.406103302,-0.394887479,0.864631374,0.463307559,-0.513503394,0.512854454,0.973175262,2.366307059,-3.366170336,0.828057851,-0.0539623,0.627229258,0,0.3,1,1
0.755202775,0.567581644,1.301616418,-1.317071917,-0.045772157,-0.515593234,-0.04236305,-1.210459966,-0.764150632,-0.415016908,-0.599001402,0.287141411,0.725014084,-0.235242517,-1.093308269,-1.350669224,0.272589661,-0.602518724,-0.598417441,0,1,2,3
-0.889715505,0.909352164,0.015079606,-0.658919873,0.325590545,-0.08741245,-0.083898851,0.543596602,-0.261444389,-0.460931016,1.327764426,-1.526219718,0.64038916,1.209454871,1.31394843,1.153464563,0.442638074,0.672335665,-0.304581019,1,0.75,2,2
-1.646701188,-1.552815654,0.806375259,0.17635962,-2.299973607,-0.87276818,0.935275726,-0.543330907,-0.85311581,1.909265624,-0.66658361,1.746371742,-0.344206338,-0.548553167,-0.32219474,0.039403196,0.109315778,0.70548772,-0.536603399,0,0.7,2,2
